docId,unitId,unitStart,unitEnd,sequence,participant,order,transcript,text,POS_dft,kind,endNote,corpusSeq,tokenSeq,place,negPlace,turnOrder,pSentOrder,turnSeq,pSentSeq,unitStartSkipPause,unitDur,unitDurSkipPause
sbc034,1,0.000,4.475,1,>ENV;,1,((DOOR_OPENING_AND_CLOSING)),((DOOR_OPENING_AND_CLOSING)),X,Action,"",249196,1,,,1,1,1,1,0.000,4.475,4.475
sbc034,237,322.645,323.941,237,KAREN;,4,the,the,DET,Word,"",250714,1519,2,3,60,40,73,98,322.645,1.296,1.296
sbc034,237,322.645,323.941,237,KAREN;,5,lighting,lighting,NOUN,Word,"",250715,1520,3,2,61,41,73,98,322.645,1.296,1.296
sbc034,237,322.645,323.941,237,KAREN;,6,place,place,NOUN,Word,"",250716,1521,4,1,62,42,73,98,322.645,1.296,1.296
sbc034,237,322.645,323.941,237,KAREN;,7,",",",",PUNCT,EndNote,continuing,250717,1522,,,63,43,73,98,322.645,1.296,1.296
sbc034,238,323.941,324.730,238,KAREN;,1,down,down,ADP,Word,"",250719,1524,1,2,65,45,73,98,323.941,0.789,0.789
sbc034,238,323.941,324.730,238,KAREN;,2,b[y:,by,PROPN,Word,"",250720,1525,2,1,66,46,73,98,323.941,0.789,0.789
sbc034,238,323.941,324.730,238,KAREN;,3,(Hx)],(Hx),X,Vocalism,"",250721,1526,,,67,47,73,98,323.941,0.789,0.789
sbc034,238,323.941,324.730,238,KAREN;,4,",",",",PUNCT,EndNote,continuing,250722,1527,,,68,48,73,98,323.941,0.789,0.789
sbc034,239,324.241,324.730,239,SCOTT;,1,[Mhm],Mhm,X,Word,"",250724,1529,1,1,1,50,74,99,324.241,0.489,0.489
sbc034,239,324.241,324.730,239,SCOTT;,2,",",",",PUNCT,EndNote,continuing,250725,1530,,,2,51,74,99,324.241,0.489,0.489
sbc034,240,324.730,325.717,240,SCOTT;,1,why,why,ADV,Word,"",250727,1532,1,6,4,53,74,99,324.730,0.987,0.987
sbc034,240,324.730,325.717,240,SCOTT;,2,do,do,AUX,Word,"",250728,1533,2,5,5,54,74,99,324.730,0.987,0.987
sbc034,240,324.730,325.717,240,SCOTT;,3,n't,n't,PART,Word,"",250729,1534,3,4,6,55,74,99,324.730,0.987,0.987
sbc034,240,324.730,325.717,240,SCOTT;,4,you,you,PRON,Word,"",250730,1535,4,3,7,56,74,99,324.730,0.987,0.987
sbc034,240,324.730,325.717,240,SCOTT;,5,just,just,ADV,Word,"",250731,1536,5,2,8,57,74,99,324.730,0.987,0.987
sbc034,240,324.730,325.717,240,SCOTT;,6,go,go,VERB,Word,"",250732,1537,6,1,9,58,74,99,324.730,0.987,0.987
sbc034,240,324.730,325.717,240,SCOTT;,7,.,.,PUNCT,EndNote,final,250733,1538,,,10,59,74,99,324.730,0.987,0.987
sbc034,241,325.717,326.637,241,KAREN;,1,(.),(.),X,Pause,"",250735,1540,,,1,61,75,98,325.867,0.920,0.770
sbc034,241,325.717,326.637,241,KAREN;,2,Well,Well,INTJ,Word,"",250736,1541,1,5,2,62,75,98,325.867,0.920,0.770
sbc034,241,325.717,326.637,241,KAREN;,3,because,because,SCONJ,Word,"",250737,1542,2,4,3,63,75,98,325.867,0.920,0.770
sbc034,241,325.717,326.637,241,KAREN;,4,I,I,PRON,Word,"",250738,1543,3,3,4,64,75,98,325.867,0.920,0.770
sbc034,241,325.717,326.637,241,KAREN;,5,wan,wan,VERB,Word,"",250739,1544,4,2,5,65,75,98,325.867,0.920,0.770
sbc034,241,325.717,326.637,241,KAREN;,6,na,na,PART,Word,"",250740,1545,5,1,6,66,75,98,325.867,0.920,0.770
sbc034,241,325.717,326.637,241,KAREN;,7,—,—,PUNCT,EndNote,break,250741,1546,,,7,67,75,98,325.867,0.920,0.770
sbc034,242,326.637,328.145,242,KAREN;,1,(.),(.),X,Pause,"",250743,1548,,,9,1,75,98,326.787,1.508,1.358
sbc034,242,326.637,328.145,242,KAREN;,2,I,I,PRON,Word,"",250744,1549,1,6,10,2,75,98,326.787,1.508,1.358
sbc034,242,326.637,328.145,242,KAREN;,3,wan,wan,VERB,Word,"",250745,1550,2,5,11,3,75,98,326.787,1.508,1.358
sbc034,242,326.637,328.145,242,KAREN;,4,na,na,PART,Word,"",250746,1551,3,4,12,4,75,98,326.787,1.508,1.358
sbc034,242,326.637,328.145,242,KAREN;,5,do,do,AUX,Word,"",250747,1552,4,3,13,5,75,98,326.787,1.508,1.358
sbc034,242,326.637,328.145,242,KAREN;,6,things,things,NOUN,Word,"",250748,1553,5,2,14,6,75,98,326.787,1.508,1.358
sbc034,242,326.637,328.145,242,KAREN;,7,orderly,orderly,ADJ,Word,"",250749,1554,6,1,15,7,75,98,326.787,1.508,1.358
sbc034,242,326.637,328.145,242,KAREN;,8,.,.,PUNCT,EndNote,final,250750,1555,,,16,8,75,98,326.787,1.508,1.358
sbc034,243,328.145,330.104,243,KAREN;,1,(...),(...),X,Pause,"",250752,1557,,,18,10,75,100,328.645,1.959,1.459
sbc034,243,328.145,330.104,243,KAREN;,2,(Hx),(Hx),X,Vocalism,"",250753,1558,,,19,11,75,100,328.645,1.959,1.459
sbc034,243,328.145,330.104,243,KAREN;,3,@@@@,@@@@,X,Laugh,"",250754,1559,,,20,1,75,100,328.645,1.959,1.459
sbc034,244,330.104,330.870,244,SCOTT;,1,(Hx),(Hx),X,Vocalism,"",250756,1561,,,1,3,76,101,330.104,0.766,0.766
sbc034,245,330.870,331.602,245,KAREN;,1,(.),(.),X,Pause,"",250758,1563,,,1,5,77,100,331.020,0.732,0.582
sbc034,245,330.870,331.602,245,KAREN;,2,Sorry,Sorry,PROPN,Word,"",250759,1564,1,1,2,6,77,100,331.020,0.732,0.582
sbc034,245,330.870,331.602,245,KAREN;,3,.,.,PUNCT,EndNote,final,250760,1565,,,3,7,77,100,331.020,0.732,0.582
sbc034,246,331.602,413.566,246,SCOTT;,1,(...),(...),X,Pause,"",250762,1567,,,1,1,78,101,410.519,81.964,3.047
sbc034,246,331.602,413.566,246,SCOTT;,2,(AHEM),(AHEM),X,Vocalism,"",250763,1568,,,2,2,78,101,410.519,81.964,3.047
sbc034,247,413.566,447.610,247,KAREN;,1,(...),(...),X,Pause,"",250765,1570,,,1,4,79,102,444.563,34.044,3.047
sbc034,247,413.566,447.610,247,KAREN;,2,~Scott,Scott,PUNCT,Word,"",250766,1571,1,1,2,5,79,102,444.563,34.044,3.047
sbc034,247,413.566,447.610,247,KAREN;,3,?,?,PUNCT,EndNote,appeal,250767,1572,,,3,6,79,102,444.563,34.044,3.047
sbc034,248,447.610,448.109,248,SCOTT;,1,Mhm,Mhm,PROPN,Word,"",250769,1574,1,1,1,8,80,101,447.610,0.499,0.499
sbc034,248,447.610,448.109,248,SCOTT;,2,?,?,PUNCT,EndNote,appeal,250770,1575,,,2,1,80,101,447.610,0.499,0.499
sbc034,249,448.109,449.838,249,KAREN;,1,(.),(.),X,Pause,"",250772,1577,,,1,3,81,103,448.259,1.729,1.579
sbc034,249,448.109,449.838,249,KAREN;,2,I,I,PRON,Word,"",250773,1578,1,8,2,4,81,103,448.259,1.729,1.579
sbc034,249,448.109,449.838,249,KAREN;,3,used,used,VERB,Word,"",250774,1579,2,7,3,1,81,103,448.259,1.729,1.579
sbc034,249,448.109,449.838,249,KAREN;,4,the,the,DET,Word,"",250775,1580,3,6,4,2,81,103,448.259,1.729,1.579
sbc034,249,448.109,449.838,249,KAREN;,5,rest,rest,NOUN,Word,"",250776,1581,4,5,5,3,81,103,448.259,1.729,1.579
sbc034,249,448.109,449.838,249,KAREN;,6,of,of,ADP,Word,"",250777,1582,5,4,6,4,81,103,448.259,1.729,1.579
sbc034,249,448.109,449.838,249,KAREN;,7,the,the,DET,Word,"",250778,1583,6,3,7,5,81,103,448.259,1.729,1.579
sbc034,249,448.109,449.838,249,KAREN;,8,orange,orange,PROPN,Word,"",250779,1584,7,2,8,6,81,103,448.259,1.729,1.579
sbc034,249,448.109,449.838,249,KAREN;,9,juice,juice,PROPN,Word,"",250780,1585,8,1,9,7,81,103,448.259,1.729,1.579
sbc034,249,448.109,449.838,249,KAREN;,10,",",",",PUNCT,EndNote,continuing,250781,1586,,,10,8,81,103,448.259,1.729,1.579
sbc034,250,449.838,451.731,250,KAREN;,1,but,but,CCONJ,Word,"",250783,1588,1,6,12,10,81,103,449.838,1.893,1.893
sbc034,250,449.838,451.731,250,KAREN;,2,I,I,PRON,Word,"",250784,1589,2,5,13,11,81,103,449.838,1.893,1.893
sbc034,250,449.838,451.731,250,KAREN;,3,put,put,VERB,Word,"",250785,1590,3,4,14,12,81,103,449.838,1.893,1.893
sbc034,250,449.838,451.731,250,KAREN;,4,(.),(.),X,Pause,"",250786,1591,,,15,13,81,103,449.838,1.893,1.893
sbc034,250,449.838,451.731,250,KAREN;,5,the,the,DET,Word,"",250787,1592,4,3,16,14,81,103,449.838,1.893,1.893
sbc034,250,449.838,451.731,250,KAREN;,6,container,container,NOUN,Word,"",250788,1593,5,2,17,15,81,103,449.838,1.893,1.893
sbc034,250,449.838,451.731,250,KAREN;,7,back,back,ADV,Word,"",250789,1594,6,1,18,16,81,103,449.838,1.893,1.893
sbc034,250,449.838,451.731,250,KAREN;,8,",",",",PUNCT,EndNote,continuing,250790,1595,,,19,17,81,103,449.838,1.893,1.893
sbc034,251,451.731,453.693,251,KAREN;,1,(...),(...),X,Pause,"",250792,1597,,,21,19,81,103,452.231,1.962,1.462
sbc034,251,451.731,453.693,251,KAREN;,2,in,in,ADP,Word,"",250793,1598,1,3,22,20,81,103,452.231,1.962,1.462
sbc034,251,451.731,453.693,251,KAREN;,3,the,the,DET,Word,"",250794,1599,2,2,23,21,81,103,452.231,1.962,1.462
sbc034,251,451.731,453.693,251,KAREN;,4,fridge,fridge,NOUN,Word,"",250795,1600,3,1,24,22,81,103,452.231,1.962,1.462
sbc034,251,451.731,453.693,251,KAREN;,5,.,.,PUNCT,EndNote,final,250796,1601,,,25,23,81,103,452.231,1.962,1.462
sbc034,252,453.693,455.214,252,KAREN;,1,(...),(...),X,Pause,"",250798,1603,,,27,25,81,104,454.193,1.521,1.021
sbc034,252,453.693,455.214,252,KAREN;,2,So,So,ADV,Word,"",250799,1604,1,9,28,26,81,104,454.193,1.521,1.021
sbc034,252,453.693,455.214,252,KAREN;,3,that,that,SCONJ,Word,"",250800,1605,2,8,29,1,81,104,454.193,1.521,1.021
sbc034,252,453.693,455.214,252,KAREN;,4,we,we,PRON,Word,"",250801,1606,3,7,30,2,81,104,454.193,1.521,1.021
sbc034,252,453.693,455.214,252,KAREN;,5,do,do,AUX,Word,"",250802,1607,4,6,31,3,81,104,454.193,1.521,1.021
sbc034,252,453.693,455.214,252,KAREN;,6,n't,n't,PART,Word,"",250803,1608,5,5,32,4,81,104,454.193,1.521,1.021
sbc034,252,453.693,455.214,252,KAREN;,7,have,have,AUX,Word,"",250804,1609,6,4,33,5,81,104,454.193,1.521,1.021
sbc034,252,453.693,455.214,252,KAREN;,8,to,to,PART,Word,"",250805,1610,7,3,34,6,81,104,454.193,1.521,1.021
sbc034,252,453.693,455.214,252,KAREN;,9,wash,wash,VERB,Word,"",250806,1611,8,2,35,7,81,104,454.193,1.521,1.021
sbc034,252,453.693,455.214,252,KAREN;,10,it,it,PRON,Word,"",250807,1612,9,1,36,8,81,104,454.193,1.521,1.021
sbc034,252,453.693,455.214,252,KAREN;,11,",",",",PUNCT,EndNote,continuing,250808,1613,,,37,9,81,104,454.193,1.521,1.021
sbc034,253,455.214,456.587,253,KAREN;,1,you,you,PRON,Word,"",250810,1615,1,8,39,11,81,104,455.214,1.373,1.373
sbc034,253,455.214,456.587,253,KAREN;,2,can,can,VERB,Word,"",250811,1616,2,7,40,12,81,104,455.214,1.373,1.373
sbc034,253,455.214,456.587,253,KAREN;,3,just,just,ADV,Word,"",250812,1617,3,6,41,13,81,104,455.214,1.373,1.373
sbc034,253,455.214,456.587,253,KAREN;,4,make,make,VERB,Word,"",250813,1618,4,5,42,14,81,104,455.214,1.373,1.373
sbc034,253,455.214,456.587,253,KAREN;,5,more,more,ADJ,Word,"",250814,1619,5,4,43,15,81,104,455.214,1.373,1.373
sbc034,253,455.214,456.587,253,KAREN;,6,orange,orange,ADJ,Word,"",250815,1620,6,3,44,16,81,104,455.214,1.373,1.373
sbc034,253,455.214,456.587,253,KAREN;,7,juice,juice,NOUN,Word,"",250816,1621,7,2,45,17,81,104,455.214,1.373,1.373
sbc034,253,455.214,456.587,253,KAREN;,8,tomorrow,tomorrow,NOUN,Word,"",250817,1622,8,1,46,18,81,104,455.214,1.373,1.373
sbc034,253,455.214,456.587,253,KAREN;,9,.,.,PUNCT,EndNote,final,250818,1623,,,47,19,81,104,455.214,1.373,1.373
sbc034,254,456.587,457.132,254,SCOTT;,1,(.),(.),X,Pause,"",250820,1625,,,1,21,82,105,456.737,0.545,0.395
sbc034,254,456.587,457.132,254,SCOTT;,2,Okay,Okay,INTJ,Word,"",250821,1626,1,1,2,22,82,105,456.737,0.545,0.395
sbc034,254,456.587,457.132,254,SCOTT;,3,.,.,PUNCT,EndNote,final,250822,1627,,,3,1,82,105,456.737,0.545,0.395
sbc034,255,457.132,459.976,255,SCOTT;,1,(...),(...),X,Pause,"",250824,1629,,,5,3,82,106,457.632,2.844,2.344
sbc034,255,457.132,459.976,255,SCOTT;,2,So,So,ADV,Word,"",250825,1630,1,2,6,4,82,106,457.632,2.844,2.344
sbc034,255,457.132,459.976,255,SCOTT;,3,far,far,ADV,Word,"",250826,1631,2,1,7,1,82,106,457.632,2.844,2.344
sbc034,255,457.132,459.976,255,SCOTT;,4,",",",",PUNCT,EndNote,continuing,250827,1632,,,8,2,82,106,457.632,2.844,2.344
sbc034,256,459.976,462.031,256,SCOTT;,1,the,the,DET,Word,"",250829,1634,1,8,10,4,82,106,459.976,2.055,2.055
sbc034,256,459.976,462.031,256,SCOTT;,2,cheapest,cheapest,ADJ,Word,"",250830,1635,2,7,11,5,82,106,459.976,2.055,2.055
sbc034,256,459.976,462.031,256,SCOTT;,3,place,place,NOUN,Word,"",250831,1636,3,6,12,6,82,106,459.976,2.055,2.055
sbc034,256,459.976,462.031,256,SCOTT;,4,I,I,PRON,Word,"",250832,1637,4,5,13,7,82,106,459.976,2.055,2.055
sbc034,256,459.976,462.031,256,SCOTT;,5,found,found,VERB,Word,"",250833,1638,5,4,14,8,82,106,459.976,2.055,2.055
sbc034,256,459.976,462.031,256,SCOTT;,6,in,in,ADP,Word,"",250834,1639,6,3,15,9,82,106,459.976,2.055,2.055
sbc034,256,459.976,462.031,256,SCOTT;,7,here,here,ADV,Word,"",250835,1640,7,2,16,10,82,106,459.976,2.055,2.055
sbc034,256,459.976,462.031,256,SCOTT;,8,is:,is,PROPN,Word,"",250836,1641,8,1,17,11,82,106,459.976,2.055,2.055
sbc034,256,459.976,462.031,256,SCOTT;,9,",",",",PUNCT,EndNote,continuing,250837,1642,,,18,12,82,106,459.976,2.055,2.055
sbc034,257,462.031,463.052,257,SCOTT;,1,in,in,ADP,Word,"",250839,1644,1,3,20,14,82,106,462.031,1.021,1.021
sbc034,257,462.031,463.052,257,SCOTT;,2,Portland,Portland,PROPN,Word,"",250840,1645,2,2,21,15,82,106,462.031,1.021,1.021
sbc034,257,462.031,463.052,257,SCOTT;,3,Oregon,Oregon,PROPN,Word,"",250841,1646,3,1,22,16,82,106,462.031,1.021,1.021
sbc034,257,462.031,463.052,257,SCOTT;,4,.,.,PUNCT,EndNote,final,250842,1647,,,23,17,82,106,462.031,1.021,1.021
sbc034,258,463.052,464.728,258,KAREN;,1,(...),(...),X,Pause,"",250844,1649,,,1,19,83,107,463.552,1.676,1.176
sbc034,258,463.052,464.728,258,KAREN;,2,How,How,ADV,Word,"",250845,1650,1,4,2,20,83,107,463.552,1.676,1.176
sbc034,258,463.052,464.728,258,KAREN;,3,much,much,ADJ,Word,"",250846,1651,2,3,3,1,83,107,463.552,1.676,1.176
sbc034,258,463.052,464.728,258,KAREN;,4,is,is,AUX,Word,"",250847,1652,3,2,4,2,83,107,463.552,1.676,1.176
sbc034,258,463.052,464.728,258,KAREN;,5,it,it,PRON,Word,"",250848,1653,4,1,5,3,83,107,463.552,1.676,1.176
sbc034,258,463.052,464.728,258,KAREN;,6,.,.,PUNCT,EndNote,final,250849,1654,,,6,4,83,107,463.552,1.676,1.176
sbc034,259,464.728,466.705,259,SCOTT;,1,(...),(...),X,Pause,"",250851,1656,,,1,6,84,108,465.228,1.977,1.477
sbc034,259,464.728,466.705,259,SCOTT;,2,#It's,It's,PROPN,Word,"",250852,1657,1,6,2,7,84,108,465.228,1.977,1.477
sbc034,259,464.728,466.705,259,SCOTT;,3,#like,like,ADJ,Word,"",250853,1658,2,5,3,1,84,108,465.228,1.977,1.477
sbc034,259,464.728,466.705,259,SCOTT;,4,#six,six,NOUN,Word,"",250854,1659,3,4,4,2,84,108,465.228,1.977,1.477
sbc034,259,464.728,466.705,259,SCOTT;,5,dollars,dollars,NOUN,Word,"",250855,1660,4,3,5,3,84,108,465.228,1.977,1.477
sbc034,259,464.728,466.705,259,SCOTT;,6,a,a,DET,Word,"",250856,1661,5,2,6,4,84,108,465.228,1.977,1.477
sbc034,259,464.728,466.705,259,SCOTT;,7,month,month,NOUN,Word,"",250857,1662,6,1,7,5,84,108,465.228,1.977,1.477
sbc034,259,464.728,466.705,259,SCOTT;,8,.,.,PUNCT,EndNote,final,250858,1663,,,8,6,84,108,465.228,1.977,1.477
sbc034,260,466.705,468.215,260,KAREN;,1,(...),(...),X,Pause,"",250860,1665,,,1,8,85,109,467.205,1.510,1.010
sbc034,260,466.705,468.215,260,KAREN;,2,(TSK),(TSK),X,Vocalism,"",250861,1666,,,2,9,85,109,467.205,1.510,1.010
sbc034,260,466.705,468.215,260,KAREN;,3,That,That,DET,Word,"",250862,1667,1,3,3,1,85,109,467.205,1.510,1.010
sbc034,260,466.705,468.215,260,KAREN;,4,'s,'s,AUX,Word,"",250863,1668,2,2,4,2,85,109,467.205,1.510,1.010
sbc034,260,466.705,468.215,260,KAREN;,5,okay,okay,ADJ,Word,"",250864,1669,3,1,5,3,85,109,467.205,1.510,1.010
sbc034,260,466.705,468.215,260,KAREN;,6,.,.,PUNCT,EndNote,final,250865,1670,,,6,4,85,109,467.205,1.510,1.010
sbc034,261,468.215,471.367,261,KAREN;,1,(...),(...),X,Pause,"",250867,1672,,,8,6,85,110,468.320,3.152,3.047
sbc034,261,468.215,471.367,261,KAREN;,2,(COUGH),(COUGH),X,Vocalism,"",250868,1673,,,9,7,85,110,468.320,3.152,3.047
sbc034,261,468.215,471.367,261,KAREN;,3,(COUGH),(COUGH),X,Vocalism,"",250869,1674,,,10,1,85,110,468.320,3.152,3.047
sbc034,262,471.367,472.542,262,SCOTT;,1,(...),(...),X,Pause,"",250871,1676,,,1,3,86,111,471.867,1.175,0.675
sbc034,262,471.367,472.542,262,SCOTT;,2,Mm,Mm,INTJ,Word,"",250872,1677,1,1,2,4,86,111,471.867,1.175,0.675
sbc034,262,471.367,472.542,262,SCOTT;,3,.,.,PUNCT,EndNote,final,250873,1678,,,3,5,86,111,471.867,1.175,0.675
sbc034,263,472.542,473.169,263,KAREN;,1,See,See,VERB,Word,"",250875,1680,1,4,1,7,87,110,472.542,0.627,0.627
sbc034,263,472.542,473.169,263,KAREN;,2,the,the,DET,Word,"",250876,1681,2,3,2,8,87,110,472.542,0.627,0.627
sbc034,263,472.542,473.169,263,KAREN;,3,thing,thing,NOUN,Word,"",250877,1682,3,2,3,9,87,110,472.542,0.627,0.627
sbc034,263,472.542,473.169,263,KAREN;,4,is,is,AUX,Word,"",250878,1683,4,1,4,10,87,110,472.542,0.627,0.627
sbc034,263,472.542,473.169,263,KAREN;,5,",",",",PUNCT,EndNote,continuing,250879,1684,,,5,11,87,110,472.542,0.627,0.627
sbc034,264,473.169,473.598,264,KAREN;,1,this,this,DET,Word,"",250881,1686,1,2,7,13,87,110,473.169,0.429,0.429
sbc034,264,473.169,473.598,264,KAREN;,2,light,light,NOUN,Word,"",250882,1687,2,1,8,14,87,110,473.169,0.429,0.429
sbc034,264,473.169,473.598,264,KAREN;,3,",",",",PUNCT,EndNote,continuing,250883,1688,,,9,15,87,110,473.169,0.429,0.429
sbc034,265,473.598,475.250,265,KAREN;,1,(...),(...),X,Pause,"",250885,1690,,,11,17,87,110,474.098,1.652,1.152
sbc034,265,473.598,475.250,265,KAREN;,2,it,it,PRON,Word,"",250886,1691,1,4,12,18,87,110,474.098,1.652,1.152
sbc034,265,473.598,475.250,265,KAREN;,3,'s,'s,AUX,Word,"",250887,1692,2,3,13,19,87,110,474.098,1.652,1.152
sbc034,265,473.598,475.250,265,KAREN;,4,cute,cute,ADJ,Word,"",250888,1693,3,2,14,20,87,110,474.098,1.652,1.152
sbc034,265,473.598,475.250,265,KAREN;,5,there,there,ADV,Word,"",250889,1694,4,1,15,21,87,110,474.098,1.652,1.152
sbc034,265,473.598,475.250,265,KAREN;,6,.,.,PUNCT,EndNote,final,250890,1695,,,16,1,87,110,474.098,1.652,1.152
sbc034,266,475.250,476.408,266,SCOTT;,1,M[hm],Mhm,PROPN,Word,"",250892,1697,1,1,1,3,88,112,475.250,1.158,1.158
sbc034,266,475.250,476.408,266,SCOTT;,2,?,?,PUNCT,EndNote,appeal,250893,1698,,,2,4,88,112,475.250,1.158,1.158
sbc034,267,476.280,477.733,267,KAREN;,1,[It,It,PROPN,Word,"",250895,1700,1,6,1,2,89,113,476.280,1.453,1.453
sbc034,267,476.280,477.733,267,KAREN;,2,'s,'s,PART,Word,"",250896,1701,2,5,2,3,89,113,476.280,1.453,1.453
sbc034,267,476.280,477.733,267,KAREN;,3,no]t,not,PROPN,Word,"",250897,1702,3,4,3,1,89,113,476.280,1.453,1.453
sbc034,267,476.280,477.733,267,KAREN;,4,particularly,particularly,ADV,Word,"",250898,1703,4,3,4,2,89,113,476.280,1.453,1.453
sbc034,267,476.280,477.733,267,KAREN;,5,practical,practical,ADJ,Word,"",250899,1704,5,2,5,3,89,113,476.280,1.453,1.453
sbc034,267,476.280,477.733,267,KAREN;,6,there,there,ADV,Word,"",250900,1705,6,1,6,4,89,113,476.280,1.453,1.453
sbc034,267,476.280,477.733,267,KAREN;,7,",",",",PUNCT,EndNote,continuing,250901,1706,,,7,5,89,113,476.280,1.453,1.453
sbc034,268,477.733,478.866,268,KAREN;,1,I,I,PRON,Word,"",250903,1708,1,7,9,7,89,113,477.733,1.133,1.133
sbc034,268,477.733,478.866,268,KAREN;,2,mean,mean,VERB,Word,"",250904,1709,2,6,10,8,89,113,477.733,1.133,1.133
sbc034,268,477.733,478.866,268,KAREN;,3,light,light,NOUN,Word,"",250905,1710,3,5,11,9,89,113,477.733,1.133,1.133
sbc034,268,477.733,478.866,268,KAREN;,4,does,does,AUX,Word,"",250906,1711,4,4,12,10,89,113,477.733,1.133,1.133
sbc034,268,477.733,478.866,268,KAREN;,5,come,come,VERB,Word,"",250907,1712,5,3,13,11,89,113,477.733,1.133,1.133
sbc034,268,477.733,478.866,268,KAREN;,6,through,through,ADV,Word,"",250908,1713,6,2,14,12,89,113,477.733,1.133,1.133
sbc034,268,477.733,478.866,268,KAREN;,7,there,there,ADV,Word,"",250909,1714,7,1,15,13,89,113,477.733,1.133,1.133
sbc034,268,477.733,478.866,268,KAREN;,8,",",",",PUNCT,EndNote,continuing,250910,1715,,,16,14,89,113,477.733,1.133,1.133
sbc034,269,478.866,480.352,269,KAREN;,1,(.),(.),X,Pause,"",250912,1717,,,18,16,89,113,479.016,1.486,1.336
sbc034,269,478.866,480.352,269,KAREN;,2,but,but,CCONJ,Word,"",250913,1718,1,10,19,17,89,113,479.016,1.486,1.336
sbc034,269,478.866,480.352,269,KAREN;,3,if,if,SCONJ,Word,"",250914,1719,2,9,20,18,89,113,479.016,1.486,1.336
sbc034,269,478.866,480.352,269,KAREN;,4,you,you,PRON,Word,"",250915,1720,3,8,21,19,89,113,479.016,1.486,1.336
sbc034,269,478.866,480.352,269,KAREN;,5,'re,'re,AUX,Word,"",250916,1721,4,7,22,20,89,113,479.016,1.486,1.336
sbc034,269,478.866,480.352,269,KAREN;,6,gon,gon,VERB,Word,"",250917,1722,5,6,23,21,89,113,479.016,1.486,1.336
sbc034,269,478.866,480.352,269,KAREN;,7,na,na,PART,Word,"",250918,1723,6,5,24,22,89,113,479.016,1.486,1.336
sbc034,269,478.866,480.352,269,KAREN;,8,sit,sit,VERB,Word,"",250919,1724,7,4,25,23,89,113,479.016,1.486,1.336
sbc034,269,478.866,480.352,269,KAREN;,9,there,there,ADV,Word,"",250920,1725,8,3,26,24,89,113,479.016,1.486,1.336
sbc034,269,478.866,480.352,269,KAREN;,10,and,and,CCONJ,Word,"",250921,1726,9,2,27,25,89,113,479.016,1.486,1.336
sbc034,269,478.866,480.352,269,KAREN;,11,read,read,VERB,Word,"",250922,1727,10,1,28,26,89,113,479.016,1.486,1.336
sbc034,269,478.866,480.352,269,KAREN;,12,",",",",PUNCT,EndNote,continuing,250923,1728,,,29,27,89,113,479.016,1.486,1.336
sbc034,270,480.352,480.944,270,KAREN;,1,you,you,PRON,Word,"",250925,1730,1,3,31,29,89,113,480.352,0.592,0.592
sbc034,270,480.352,480.944,270,KAREN;,2,need,need,VERB,Word,"",250926,1731,2,2,32,30,89,113,480.352,0.592,0.592
sbc034,270,480.352,480.944,270,KAREN;,3,light,light,NOUN,Word,"",250927,1732,3,1,33,31,89,113,480.352,0.592,0.592
sbc034,270,480.352,480.944,270,KAREN;,4,.,.,PUNCT,EndNote,final,250928,1733,,,34,32,89,113,480.352,0.592,0.592
sbc034,271,480.944,481.739,271,KAREN;,1,Next,Next,ADJ,Word,"",250930,1735,1,3,36,34,89,114,480.944,0.795,0.795
sbc034,271,480.944,481.739,271,KAREN;,2,to,to,ADP,Word,"",250931,1736,2,2,37,35,89,114,480.944,0.795,0.795
sbc034,271,480.944,481.739,271,KAREN;,3,it%,it,NOUN,Word,"",250932,1737,3,1,38,1,89,114,480.944,0.795,0.795
sbc034,271,480.944,481.739,271,KAREN;,4,.,.,PUNCT,EndNote,final,250933,1738,,,39,2,89,114,480.944,0.795,0.795
sbc034,272,481.739,483.940,272,SCOTT;,1,(...),(...),X,Pause,"",250935,1740,,,1,4,90,115,482.239,2.201,1.701
sbc034,272,481.739,483.940,272,SCOTT;,2,Well,Well,INTJ,Word,"",250936,1741,1,11,2,5,90,115,482.239,2.201,1.701
sbc034,272,481.739,483.940,272,SCOTT;,3,would,would,VERB,Word,"",250937,1742,2,10,3,1,90,115,482.239,2.201,1.701
sbc034,272,481.739,483.940,272,SCOTT;,4,it,it,PRON,Word,"",250938,1743,3,9,4,2,90,115,482.239,2.201,1.701
sbc034,272,481.739,483.940,272,SCOTT;,5,work,work,VERB,Word,"",250939,1744,4,8,5,3,90,115,482.239,2.201,1.701
sbc034,272,481.739,483.940,272,SCOTT;,6,to,to,PART,Word,"",250940,1745,5,7,6,4,90,115,482.239,2.201,1.701
sbc034,272,481.739,483.940,272,SCOTT;,7,put,put,VERB,Word,"",250941,1746,6,6,7,5,90,115,482.239,2.201,1.701
sbc034,272,481.739,483.940,272,SCOTT;,8,it,it,PRON,Word,"",250942,1747,7,5,8,6,90,115,482.239,2.201,1.701
sbc034,272,481.739,483.940,272,SCOTT;,9,on,on,ADP,Word,"",250943,1748,8,4,9,7,90,115,482.239,2.201,1.701
sbc034,272,481.739,483.940,272,SCOTT;,10,the,the,DET,Word,"",250944,1749,9,3,10,8,90,115,482.239,2.201,1.701
sbc034,272,481.739,483.940,272,SCOTT;,11,other,other,ADJ,Word,"",250945,1750,10,2,11,9,90,115,482.239,2.201,1.701
