wordID,wID,unitID,uID,wordSeq,wordToken,wordTranscript
2691,0,517,517,3, ,--
2692,0,518,518,0, ,|..
2693,0,518,518,1,No,|No:]
2694,0,518,518,2, ,.
2695,0,519,519,0,Wait,Wait
2696,0,519,519,1,a,a
2697,0,519,519,2,minute,minute
2698,0,519,519,3,now,now
2699,0,519,519,4, ,.
2700,0,520,520,0,See,See
2701,0,520,520,1, ,","
2702,0,521,521,0,l,l-
2703,0,521,521,1,look,look
2704,0,521,521,2,what,what
2705,0,521,521,3,she,she
2706,0,521,521,4,did,di:d
2707,0,521,521,5, ,.
2708,0,522,522,0, ,...
2709,0,522,522,1,She,She
2710,0,522,522,2,um,u:m
2711,0,522,522,3, ,","
2712,0,523,523,0, ,...
2713,0,523,523,1,flipped,flipped
2714,0,523,523,2,that,that
2715,0,523,523,3,sign,sign
2716,0,523,523,4,over,over
2717,0,523,523,5, ,.
2718,0,524,524,0, ,...
2719,0,524,524,1,But,#But
2720,0,524,524,2, ,","
2721,0,525,525,0, ,..
2722,0,525,525,1,uh,uh
2723,0,525,525,2, ,","
2724,0,526,526,0, ,...
2725,0,526,526,1,when,when
2726,0,526,526,2,she,she-
2727,0,526,526,3,you,%you
2728,0,526,526,4,divide,divide
2729,0,526,526,5,by,by
2730,0,526,526,6,negative,negative
2731,0,526,526,7,two,two
2732,0,526,526,8, ,","
2733,0,527,527,0,you,you
2734,0,527,527,1,have,have
2735,0,527,527,2,to,to
2736,0,527,527,3,flip,flip
2737,0,527,527,4,all,all
2738,0,527,527,5,the,the
2739,0,527,527,6,signs,signs
2740,0,527,527,7,over,over
2741,0,527,527,8, ,.
2742,0,528,528,0, ,...
2743,0,528,528,1,which,which
2744,0,528,528,2,you,you
2745,0,528,528,3,k,k-
2746,0,528,528,4,did,did
2747,0,528,528,5, ,.
2748,0,529,529,0, ,..
2749,0,529,529,1,Yeah,Yeah
2750,0,529,529,2, ,","
2751,0,530,530,0,cause,cause
2752,0,530,530,1,you,you
2753,0,530,530,2,got,got
2754,0,530,530,3,that,that
2755,0,530,530,4,right,right
2756,0,530,530,5, ,","
2757,0,531,531,0, ,..
2758,0,531,531,1,it's,[it's
2759,0,531,531,2,right,|right
2760,0,531,531,3,here,|here]
2761,0,531,531,4, ,.
2762,0,532,532,0, ,[]
2763,0,532,532,1,Oh,Oh
2764,0,532,532,2,gosh,go:sh
2765,0,532,532,3, ,.
2766,0,533,533,0, ,..
2767,0,533,533,1,You,You
2768,0,533,533,2,know,know
2769,0,533,533,3,what,what
2770,0,533,533,4, ,","
2771,0,534,534,0, ,..
2772,0,534,534,1,I'm,I'm
2773,0,534,534,2,just,just
2774,0,534,534,3,gonna,gonna
2775,0,534,534,4,skip,skip
2776,0,534,534,5,this,this
2777,0,534,534,6,one,one
2778,0,534,534,7, ,.
2779,0,535,535,0, ,...
2780,0,535,535,1,No,No
2781,0,535,535,2,you're,you're
2782,0,535,535,3,not,not
2783,0,535,535,4, ,","
2784,0,536,536,0, ,..
2785,0,536,536,1,you're,you're
2786,0,536,536,2,gonna,gonna
2787,0,536,536,3,do,do
2788,0,536,536,4,it,it
2789,0,536,536,5, ,.
2790,0,537,537,0, ,...
2791,0,537,537,1,Now,Now
2792,0,537,537,2, ,.
2793,0,538,538,0, ,...
2794,0,538,538,1,So,So
2795,0,538,538,2,I,I
2796,0,538,538,3,can't,can't
2797,0,538,538,4,start,start
2798,0,538,538,5,by,by
2799,0,538,538,6,d,d-
2800,0,538,538,7, ,--
2801,0,539,539,0, ,...
2802,0,539,539,1,Unhunh,Unhunh.
2803,0,539,539,2, ,-.
2804,0,540,540,0, ,..
2805,0,540,540,1,Not,Not
2806,0,540,540,2,finding,finding
2807,0,540,540,3,a,a
2808,0,540,540,4,common,common
2809,0,540,540,5,denominator,denominator
2810,0,540,540,6, ,.
2811,0,541,541,0,You,You
2812,0,541,541,1,have,have
2813,0,541,541,2,to,to
2814,0,541,541,3,ha,ha-
2815,0,541,541,4,bring,bring
2816,0,541,541,5, ,","
2817,0,542,542,0,Well,Well
2818,0,542,542,1,I,I
2819,0,542,542,2,can,can
2820,0,542,542,3,do,do
2821,0,542,542,4, ,--
2822,0,543,543,0,find,find
2823,0,543,543,1,one,one
2824,0,543,543,2,side,side
2825,0,543,543,3,by,by
2826,0,543,543,4,doing,doing
2827,0,543,543,5,that,that
2828,0,543,543,6, ,","
2829,0,544,544,0,can't,can't
2830,0,544,544,1,I,I
2831,0,544,544,2, ,?
2832,0,545,545,0, ,...
2833,0,545,545,1,Yeah,Yeah
2834,0,545,545,2,but,but
2835,0,545,545,3, ,","
2836,0,546,546,0,why,why
2837,0,546,546,1,don't,don't
2838,0,546,546,2,you,you
2839,0,546,546,3,p,p-
2840,0,546,546,4, ,..
2841,0,546,546,5,just,just
2842,0,546,546,6,put,put
2843,0,546,546,7,the,the
2844,0,546,546,8,other,other
2845,0,546,546,9, ,--
2846,0,547,547,0, ,...
2847,0,547,547,1,put,put
2848,0,547,547,2, ,--
2849,0,548,548,0, ,..
2850,0,548,548,1,once,once
2851,0,548,548,2,you,you
2852,0,548,548,3,have,have
2853,0,548,548,4,negative,n:egative
2854,0,548,548,5,twothirds,two-thirds
2855,0,548,548,6,on,on
2856,0,548,548,7,the,the
2857,0,548,548,8,other,other
2858,0,548,548,9,side,side
2859,0,548,548,10, ,","
2860,0,549,549,0,then,then
2861,0,549,549,1,you,you
2862,0,549,549,2,can,can
2863,0,549,549,3,find,find
2864,0,549,549,4,a,a
2865,0,549,549,5,common,common
2866,0,549,549,6,denom,denom-
2867,0,549,549,7,f,f-
2868,0,549,549,8,na,na-
2869,0,549,549,9, ,--
2870,0,550,550,0,buh,buh
2871,0,550,550,1,buh,buh
2872,0,550,550,2,buh,buh
2873,0,550,550,3,buh,buh
2874,0,550,550,4, ,","
2875,0,551,551,0, ,...
2876,0,551,551,1,common,common
2877,0,551,551,2,denominator,denominator
2878,0,551,551,3,for,for
2879,0,551,551,4,the,the
2880,0,551,551,5,whole,whole
2881,0,551,551,6,thing,thing
2882,0,551,551,7, ,","
2883,0,552,552,0,and,and
2884,0,552,552,1,it's,it's
2885,0,552,552,2,gonna,gonna
2886,0,552,552,3,be,be
2887,0,552,552,4,the,the
2888,0,552,552,5,same,same
2889,0,552,552,6, ,...
2890,0,552,552,7,denominator,denominat[or]
2891,0,552,552,8, ,.
2892,0,553,553,0,Well,[Well]
2893,0,553,553,1,what's,what's
2894,0,553,553,2,the,the
2895,0,553,553,3,common,common
2896,0,553,553,4,denominator,denominator
2897,0,553,553,5,of,of
2898,0,553,553,6,bluh,bluh
2899,0,553,553,7,bluh,bluh
2900,0,553,553,8,bluh,bluh
2901,0,553,553,9,bluh,bluh
2902,0,553,553,10,bluh,[2bluh
2903,0,553,553,11,bluh,|2bluh
2904,0,553,553,12,bluh,|2bluh:
2905,0,553,553,13, ,.
2906,0,554,554,0, ,[2@@@@
2907,0,555,555,0, ,|2
2908,0,555,555,1, ,|2@@@@@@
2909,0,555,555,2, ,|22]
2910,0,556,556,0, ,|2
2911,0,556,556,1, ,|2@@@
2912,0,556,556,2, ,|2
2913,0,556,556,3,I,|2I
2914,0,556,556,4,didn't,|2didn't
2915,0,556,556,5,mean,|2mean2]
2916,0,556,556,6,that,tha:t
2917,0,556,556,7, ,.
2918,0,557,557,0, ,...
2919,0,557,557,1,I,[3I
2920,0,557,557,2,meant,|3meant]
2921,0,557,557,3,once,once
2922,0,557,557,4,you,you
2923,0,557,557,5,bring,bring
2924,0,557,557,6,it,[4it
2925,0,557,557,7,over,|4over
2926,0,557,557,8,there,|4there]
2927,0,557,557,9, ,.
2928,0,558,558,0, ,[3]
2929,0,559,559,0,I,[4I
2930,0,559,559,1,know,|4know
2931,0,559,559,2,what,|4what
2932,0,559,559,3,you,|4you]
2933,0,559,559,4,meant,meant
2934,0,559,559,5, ,.
2935,0,560,560,0, ,...
2936,0,560,560,1,I,I
2937,0,560,560,2,don't,don't
2938,0,560,560,3,ever,ever
2939,0,560,560,4,remember,remember
2940,0,560,560,5,us,us
2941,0,560,560,6,doing,doing
2942,0,560,560,7,anything,anything
2943,0,560,560,8,like,like
2944,0,560,560,9,that,that
2945,0,560,560,10,though,though
2946,0,560,560,11, ,.
2947,0,561,561,0,Well,Well
2948,0,561,561,1,add,add
2949,0,561,561,2,it,it
2950,0,561,561,3,onto,onto
2951,0,561,561,4,the,the
2952,0,561,561,5,other,other
2953,0,561,561,6,side,side
2954,0,561,561,7, ,.
2955,0,562,562,0, ,..
2956,0,562,562,1,There's,There's
2957,0,562,562,2,like,like
2958,0,562,562,3,a,a
2959,0,562,562,4,way,way
2960,0,562,562,5,you,you
2961,0,562,562,6,always,always
2962,0,562,562,7,can,can
2963,0,562,562,8,get,get
2964,0,562,562,9,rid,rid
2965,0,562,562,10,of,of
2966,0,562,562,11,those,those
2967,0,562,562,12,absolute,absolute
2968,0,562,562,13,value,value
2969,0,562,562,14,bars,bars
2970,0,562,562,15, ,.
2971,0,563,563,0, ,...
2972,0,563,563,1,in,in
2973,0,563,563,2,problems,problems
2974,0,563,563,3, ,","
2975,0,564,564,0,isn't,isn't
2976,0,564,564,1,there,there
2977,0,564,564,2, ,?
2978,0,565,565,0, ,...
2979,0,565,565,1,Hey,#Hey
2980,0,565,565,2, ,.
2981,0,566,566,0, ,...
2982,0,566,566,1,Can,Can
2983,0,566,566,2,I,I
2984,0,566,566,3,use,u:se
2985,0,566,566,4,some,some
2986,0,566,566,5,of,of
2987,0,566,566,6,this,this
2988,0,566,566,7, ,?
2989,0,567,567,0, ,...
2990,0,567,567,1,Oh,Oh
2991,0,567,567,2, ,.
2992,0,568,568,0,Yeah,Yeah
2993,0,568,568,1, ,.
2994,0,569,569,0, ,...
2995,0,569,569,1,Mm,%_Mm
2996,0,569,569,2, ,.
2997,0,570,570,0, ,..
2998,0,570,570,1,See,See
2999,0,570,570,2, ,","
3000,0,571,571,0, ,...
3001,0,571,571,1,yeah,yeah
3002,0,571,571,2, ,.
3003,0,572,572,0, ,..
3004,0,572,572,1,Here,Here
3005,0,572,572,2,it's,it's
3006,0,572,572,3,absolute,absolute
3007,0,572,572,4,values,values
3008,0,572,572,5, ,.
3009,0,573,573,0, ,...
3010,0,573,573,1,Right,Right
3011,0,573,573,2,here,here
3012,0,573,573,3, ,.
3013,0,574,574,0,And,And
3014,0,574,574,1,it's,it's
3015,0,574,574,2,doing,doing
3016,0,574,574,3,it,it
3017,0,574,574,4,the,the
3018,0,574,574,5,way,way
3019,0,574,574,6,that,that
3020,0,574,574,7,you,you
3021,0,574,574,8,were,were
3022,0,574,574,9,doing,doing
3023,0,574,574,10,it,it
3024,0,574,574,11, ,?
3025,0,575,575,0, ,...
3026,0,575,575,1,I'm,I'm
3027,0,575,575,2,trying,trying
3028,0,575,575,3,to,to
3029,0,575,575,4,find,find
3030,0,575,575,5,one,one
3031,0,575,575,6,like,l:ike
3032,0,575,575,7,that,tha:t
3033,0,575,575,8,one,@one
3034,0,575,575,9, ,.
3035,0,576,576,0, ,..
3036,0,576,576,1, ,@
3037,0,576,576,2,See,See
3038,0,576,576,3,that's,that's
3039,0,576,576,4,the,the
3040,0,576,576,5,problem,problem
3041,0,576,576,6, ,","
3042,0,577,577,0,there's,there's
3043,0,577,577,1,so,so
3044,0,577,577,2,many,many
3045,0,577,577,3,different,different
3046,0,577,577,4,types,ty:pes
3047,0,577,577,5, ,.
3048,0,578,578,0, ,...
3049,0,578,578,1,That,That
3050,0,578,578,2, ,","
3051,0,579,579,0, ,..
3052,0,579,579,1,I'm,I'm
3053,0,579,579,2,sitting,sitting
3054,0,579,579,3,here,here
3055,0,579,579,4,st,st-
3056,0,579,579,5,worrying,worrying
3057,0,579,579,6,about,about
3058,0,579,579,7,this,this
3059,0,579,579,8,one,one
3060,0,579,579,9,right,right
3061,0,579,579,10,here,here
3062,0,579,579,11, ,","
3063,0,580,580,0,and,and
3064,0,580,580,1,there,there
3065,0,580,580,2,probably,probably
3066,0,580,580,3,won't,won't
3067,0,580,580,4,even,even
3068,0,580,580,5,be,be
3069,0,580,580,6,l,l-
3070,0,580,580,7,one,one
3071,0,580,580,8,like,like
3072,0,580,580,9,this,this
3073,0,580,580,10,on,on
3074,0,580,580,11,the,the
3075,0,580,580,12,test,test
3076,0,580,580,13, ,.
3077,0,581,581,0, ,...
3078,0,581,581,1,I,I
3079,0,581,581,2,know,know
3080,0,581,581,3, ,.
3081,0,582,582,0, ,..
3082,0,582,582,1,There'll,There'll
3083,0,582,582,2,be,be
3084,0,582,582,3,a,a
3085,0,582,582,4,different,different
3086,0,582,582,5,one,one
3087,0,582,582,6, ,.
3088,0,583,583,0, ,...
3089,0,583,583,1,So,So
3090,0,583,583,2,what,what
3091,0,583,583,3,do,do
3092,0,583,583,4,you,you
3093,0,583,583,5,do,do
3094,0,583,583,6, ,.
3095,0,584,584,0, ,...
3096,0,584,584,1,You,You
3097,0,584,584,2,find,find
3098,0,584,584,3,a,a
3099,0,584,584,4,inequality,inequality
3100,0,584,584,5, ,","
3101,0,585,585,0, ,...
3102,0,585,585,1,with,with
3103,0,585,585,2, ,...
3104,0,585,585,3,an,an
3105,0,585,585,4,absolute,absolute
3106,0,585,585,5,value,value
3107,0,585,585,6,in,in
3108,0,585,585,7,it,it
3109,0,585,585,8,which,which
3110,0,585,585,9, ,","
3111,0,586,586,0,there's,there's
3112,0,586,586,1,one,one
3113,0,586,586,2,right,right
3114,0,586,586,3,there,there
3115,0,586,586,4, ,.
3116,0,587,587,0, ,...
3117,0,587,587,1,Mhm,Mhm
3118,0,587,587,2, ,.
3119,0,588,588,0, ,...
3120,0,588,588,1,See,See
3121,0,588,588,2, ,?
3122,0,589,589,0, ,...
3123,0,589,589,1,I,I
3124,0,589,589,2,sure,sure
3125,0,589,589,3,didn't,didn't
3126,0,589,589,4,see,see
3127,0,589,589,5,any,any
3128,0,589,589,6,in,in
3129,0,589,589,7,the,the
3130,0,589,589,8, ,--
3131,0,590,590,0, ,...
3132,0,590,590,1,examples,examples
3133,0,590,590,2, ,.
3134,0,591,591,0, ,...
3135,0,591,591,1,Hmm,Hmm.
3136,0,591,591,2, ,-.
3137,0,592,592,0, ,...
3138,0,592,592,1, ,...
3139,0,592,592,2,See,See
3140,0,592,592,3, ,?
3141,0,593,593,0, ,..
3142,0,593,593,1,There's,There's
3143,0,593,593,2,no,no
3144,0,593,593,3, ,--
3145,0,594,594,0, ,...
3146,0,594,594,1,There,[There
3147,0,594,594,2,it,|it
3148,0,594,594,3,is,|is
3149,0,594,594,4, ,.
3150,0,595,595,0, ,[:
3151,0,595,595,1, ,|]
3152,0,596,596,0, ,|..
3153,0,596,596,1,See,|See
3154,0,596,596,2, ,?
3155,0,597,597,0, ,|..
3156,0,597,597,1,Here,|Here
3157,0,597,597,2,it,|it
3158,0,597,597,3,is,|is]
3159,0,597,597,4, ,.
3160,0,598,598,0, ,..
3161,0,598,598,1,Absolute,Absolute
3162,0,598,598,2,value,value
3163,0,598,598,3,of,of
3164,0,598,598,4,that,that
3165,0,598,598,5, ,","
3166,0,599,599,0, ,..
3167,0,599,599,1,you,you
3168,0,599,599,2,brought,brought
3169,0,599,599,3, ,","
3170,0,600,600,0, ,...
3171,0,600,600,1,brought,brought
3172,0,600,600,2,negative,negative
3173,0,600,600,3,four,four
3174,0,600,600,4, ,..
3175,0,600,600,5,over,over
3176,0,600,600,6,to,to
3177,0,600,600,7,the,the
3178,0,600,600,8,other,other
3179,0,600,600,9,side,si:de
3180,0,600,600,10, ,.
3181,0,601,601,0, ,...
3182,0,601,601,1,Okay,O:kay:
3183,0,601,601,2, ,...
3184,0,601,601,3, ,.
3185,0,602,602,0, ,...
3186,0,602,602,1,And,And
3187,0,602,602,2,all,[all
3188,0,602,602,3,that,|that]
3189,0,602,602,4, ,--
3190,0,603,603,0,See,[See
3191,0,603,603,1,that,|that]
3192,0,603,603,2,just,just
3193,0,603,603,3,proves,proves
3194,0,603,603,4,that,that
3195,0,603,603,5,she,she
3196,0,603,603,6,puts,puts
3197,0,603,603,7,problems,problems
3198,0,603,603,8,on,on
3199,0,603,603,9,there,there
3200,0,603,603,10,that,that
3201,0,603,603,11,we've,we've
3202,0,603,603,12,never,never
3203,0,603,603,13,gone,go:ne
3204,0,603,603,14,over,over
3205,0,603,603,15, ,.
3206,0,604,604,0, ,...
3207,0,604,604,1,I,I
3208,0,604,604,2,know,know
3209,0,604,604,3,we've,we've
3210,0,604,604,4,never,never
3211,0,604,604,5,done,done
3212,0,604,604,6,one,one
3213,0,604,604,7,like,like
3214,0,604,604,8,that,that
3215,0,604,604,9, ,.
3216,0,605,605,0, ,..
3217,0,605,605,1,where,where
3218,0,605,605,2,you,you
3219,0,605,605,3,do,do
3220,0,605,605,4,that,that
3221,0,605,605,5, ,","
3222,0,606,606,0, ,...
3223,0,606,606,1,Can,Can
3224,0,606,606,2,you,you
3225,0,606,606,3, ,--
3226,0,607,607,0,Do,Do
3227,0,607,607,1,you,you
3228,0,607,607,2,wanna,wanna
3229,0,607,607,3,do,do
3230,0,607,607,4,that,that
3231,0,607,607,5,when,when
3232,0,607,607,6,it's,it's
3233,0,607,607,7,less,less
3234,0,607,607,8,than,than
3235,0,607,607,9, ,","
3236,0,608,608,0,or,or
3237,0,608,608,1,can,can
3238,0,608,608,2,you,you
3239,0,608,608,3,do,do
3240,0,608,608,4,that,that
3241,0,608,608,5,when,when
3242,0,608,608,6,it's,it's
3243,0,608,608,7,greater,greater
3244,0,608,608,8,than,than
3245,0,608,608,9,too,too
3246,0,608,608,10, ,.
3247,0,609,609,0, ,...
3248,0,609,609,1,Yeah,Yeah
3249,0,609,609,2, ,.
3250,0,610,610,0, ,...
3251,0,610,610,1,Th,Th-
3252,0,610,610,2, ,--
3253,0,611,611,0,Either,Either
3254,0,611,611,1,way,way
3255,0,611,611,2, ,.
3256,0,612,612,0, ,...
3257,0,612,612,1,So,So
3258,0,612,612,2,if,if
3259,0,612,612,3,it's,it's
3260,0,612,612,4,pointed,pointed
3261,0,612,612,5,this,this
3262,0,612,612,6,way,way
3263,0,612,612,7, ,","
3264,0,613,613,0,you,you
3265,0,613,613,1,just,just
3266,0,613,613,2,put,put
3267,0,613,613,3,another,another
3268,0,613,613,4,one,one
3269,0,613,613,5,pointing,pointing
3270,0,613,613,6,this,this
3271,0,613,613,7,way,way
3272,0,613,613,8,over,over
3273,0,613,613,9,here,here
3274,0,613,613,10, ,","
3275,0,614,614,0, ,...
3276,0,614,614,1,Right,Right
3277,0,614,614,2, ,.
3278,0,615,615,0, ,...
3279,0,615,615,1,Okay,Okay
3280,0,615,615,2, ,.
3281,0,616,616,0, ,...
3282,0,616,616,1,Where'd,Where'd
3283,0,616,616,2,you,you
3284,0,616,616,3,get,get
3285,0,616,616,4,that,that
3286,0,616,616,5,one,one
3287,0,616,616,6, ,.
3288,0,617,617,0, ,...
3289,0,617,617,1, ,@@
3290,0,618,618,0, ,..
3291,0,618,618,1, ,[
3292,0,618,618,2,That's,|That's
3293,0,618,618,3,a,|a
3294,0,618,618,4,big,|big
3295,0,618,618,5,one,|one
3296,0,618,618,6, ,|@]
3297,0,618,618,7, ,.
3298,0,619,619,0, ,[:]
3299,0,620,620,0, ,..
3300,0,620,620,1,You're,You're
3301,0,620,620,2,not,not
3302,0,620,620,3,kidding,kidding
3303,0,620,620,4, ,#
3304,0,620,620,5, ,.
3305,0,621,621,0,That's,That's
3306,0,621,621,1,my,my
3307,0,621,621,2,thumbnail,thumbnail
3308,0,621,621,3, ,.
3309,0,622,622,0, ,...
3310,0,623,623,0, ,...
3311,0,624,624,0, ,...
3312,0,625,625,0, ,...
3313,0,626,626,0, ,...
3314,0,626,626,1,Now,Now
3315,0,626,626,2,I,I
3316,0,626,626,3,just,just
3317,0,626,626,4,get,get
3318,0,626,626,5,a,a
3319,0,626,626,6,common,common
3320,0,626,626,7,denominator,denominator
3321,0,626,626,8,for,for
3322,0,626,626,9,the,the
3323,0,626,626,10,whole,whole:
3324,0,626,626,11,thing,thi:ng
3325,0,626,626,12, ,?
3326,0,627,627,0, ,...
3327,0,627,627,1,Mhm,Mhm
3328,0,627,627,2, ,.
3329,0,628,628,0, ,...
3330,0,628,628,1,Well,Well
3331,0,628,628,2, ,","
3332,0,629,629,0,take,take
3333,0,629,629,1,out,out
3334,0,629,629,2,those,those
3335,0,629,629,3, ,..
3336,0,629,629,4,absolute,absolute
3337,0,629,629,5,value,value
3338,0,629,629,6,things,things
3339,0,629,629,7, ,","
3340,0,630,630,0,they'll,they'll
3341,0,630,630,1,screw,screw
3342,0,630,630,2,you,you
3343,0,630,630,3,up,up
3344,0,630,630,4, ,.
3345,0,631,631,0,Yeah,%Yeah
3346,0,631,631,1, ,.
3347,0,632,632,0, ,...
3348,0,632,632,1,And,And
3349,0,632,632,2,now,now
3350,0,632,632,3,this'll,this'll
3351,0,632,632,4,be,be
3352,0,632,632,5,six,six
3353,0,632,632,6, ,","
3354,0,633,633,0,right,right
3355,0,633,633,1, ,?
3356,0,634,634,0, ,...
3357,0,635,635,0, ,...
3358,0,635,635,1,Is,Is
3359,0,635,635,2,that,that
3360,0,635,635,3,right,right
3361,0,635,635,4, ,?
3362,0,636,636,0, ,...
3363,0,636,636,1,Mhm,Mhm
3364,0,636,636,2, ,.
3365,0,637,637,0, ,...
3366,0,637,637,1,Now,Now
3367,0,637,637,2,what,what
3368,0,637,637,3,do,do
3369,0,637,637,4,you,you
3370,0,637,637,5,do,do
3371,0,637,637,6, ,.
3372,0,638,638,0, ,...
3373,0,638,638,1,Subtract,Subtract
3374,0,638,638,2,three,three:
3375,0,638,638,3, ,.
3376,0,639,639,0, ,..
3377,0,639,639,1,from,from
3378,0,639,639,2,the,the
3379,0,639,639,3,middle,middle
3380,0,639,639,4, ,.
3381,0,640,640,0, ,...
3382,0,640,640,1,And,And
3383,0,640,640,2,y,y-
3384,0,640,640,3, ,--
3385,0,641,641,0, ,...
3386,0,641,641,1,To,To
3387,0,641,641,2,which,which
3388,0,641,641,3,side,side
3389,0,641,641,4, ,.
3390,0,642,642,0, ,..
3391,0,642,642,1,To,To
3392,0,642,642,2,both,both
3393,0,642,642,3,sides,sides
3394,0,642,642,4, ,.
3395,0,643,643,0, ,..
3396,0,643,643,1,To,To
3397,0,643,643,2,both,both
3398,0,643,643,3,sides,sides
3399,0,643,643,4, ,?
3400,0,644,644,0, ,...
3401,0,644,644,1,Okay,Okay
3402,0,644,644,2, ,.
3403,0,645,645,0, ,...
3404,0,646,646,0, ,...
3405,0,646,646,1,Negative,Negative
3406,0,646,646,2, ,##
3407,0,646,646,3, ,","
3408,0,647,647,0, ,...
3409,0,647,647,1,two,two
3410,0,647,647,2,ex,ex
3411,0,647,647,3, ,.
3412,0,648,648,0, ,...
3413,0,648,648,1,Alright,Alright
3414,0,648,648,2, ,.
3415,0,649,649,0, ,...
3416,0,649,649,1,To,To
3417,0,649,649,2,one,one
3418,0,649,649,3, ,","
3419,0,650,650,0,then,then
3420,0,650,650,1, ,","
3421,0,651,651,0,after,after
3422,0,651,651,1,that,that
3423,0,651,651,2,you,you
3424,0,651,651,3,have,have
3425,0,651,651,4,to,to:
3426,0,651,651,5, ,","
3427,0,652,652,0,take,take
3428,0,652,652,1,out,out
3429,0,652,652,2,the,the
3430,0,652,652,3,negatives,negatives
3431,0,652,652,4, ,.
3432,0,653,653,0, ,...
3433,0,653,653,1,Yeah,Yeah
3434,0,653,653,2, ,.
3435,0,654,654,0,Divide,Divide
3436,0,654,654,1,by,by
3437,0,654,654,2, ,--
3438,0,655,655,0,Well,Well
3439,0,655,655,1,just,just
3440,0,655,655,2,ta,ta-
3441,0,655,655,3, ,--
3442,0,656,656,0,Divide,Divide
3443,0,656,656,1,by,by
3444,0,656,656,2,negative,negative
3445,0,656,656,3,two,two
3446,0,656,656,4, ,.
3447,0,657,657,0, ,...
3448,0,657,657,1,Oh,Oh:
3449,0,657,657,2, ,","
3450,0,658,658,0,you,[you
3451,0,658,658,1,can't,|can't]
3452,0,658,658,2,get,get
3453,0,658,658,3,that,that
3454,0,658,658,4,by,by
3455,0,658,658,5, ,","
3456,0,659,659,0, ,[##]
3457,0,660,660,0,ex,ex
3458,0,660,660,1,by,by
3459,0,660,660,2,itself,itself
3460,0,660,660,3, ,?
3461,0,661,661,0, ,...
3462,0,661,661,1,Yeah,Yeah
3463,0,661,661,2, ,.
3464,0,663,663,0, ,...
3465,0,663,663,1,And,And
3466,0,663,663,2,when,when
3467,0,663,663,3,you,you
3468,0,663,663,4,divide,divide
3469,0,663,663,5,by,by
3470,0,663,663,6,a,a
3471,0,663,663,7,negative,ne[gative]
3472,0,663,663,8, ,","
3473,0,664,664,0, ,[]
3474,0,665,665,0, ,..
3475,0,665,665,1,you,[2you
3476,0,665,665,2,have,|2have
3477,0,665,665,3,to,|2to
3478,0,665,665,4,flip,|2flip
3479,0,665,665,5,the,|2the
3480,0,665,665,6,signs,|2signs]
3481,0,665,665,7, ,.
3482,0,666,666,0, ,[2
3483,0,666,666,1,Yeah,|2Yeah:]
3484,0,666,666,2, ,.
3485,0,667,667,0, ,..
3486,0,667,667,1,Okay,Okay
3487,0,667,667,2, ,.
3488,0,668,668,0, ,...
3489,0,668,668,1,And,And
3490,0,668,668,2,when,when
3491,0,668,668,3,you,you
3492,0,668,668,4,do,do
3493,0,668,668,5,that,that
3494,0,668,668,6, ,","
3495,0,669,669,0, ,..
3496,0,669,669,1,it's,it's
3497,0,669,669,2,gonna,gonna
3498,0,669,669,3,be,be
3499,0,669,669,4,a,a
3500,0,669,669,5,or,o:r
3501,0,669,669,6, ,.
3502,0,670,670,0, ,...
3503,0,670,670,1,Because,Because
3504,0,670,670,2,if,if
3505,0,670,670,3,you,you
3506,0,670,670,4,look,look
3507,0,670,670,5,at,at
3508,0,670,670,6,it,it
3509,0,670,670,7, ,","
3510,0,671,671,0, ,...
3511,0,671,671,1,cause,cause
3512,0,671,671,2, ,","
3513,0,672,672,0,you,you
3514,0,672,672,1,know,know
3515,0,672,672,2, ,","
3516,0,673,673,0,it,it
3517,0,673,673,1,can't,can't
3518,0,673,673,2,be,be
3519,0,673,673,3,greater,greater
3520,0,673,673,4, ,...
3521,0,673,673,5,than,than
3522,0,673,673,6,sevenhalves,"sevenhalves,"
3523,0,673,673,7, ,"-,"
3524,0,674,674,0, ,...
3525,0,674,674,1,and,and
3526,0,674,674,2,less,less
3527,0,674,674,3,than,than
3528,0,674,674,4,negative,negative
3529,0,674,674,5,halve,halve
3530,0,674,674,6,at,at
3531,0,674,674,7,the,the
3532,0,674,674,8,sa,"sa,"
3533,0,674,674,9, ,"-,"
3534,0,675,675,0,onehalf,one-half
3535,0,675,675,1,at,at
3536,0,675,675,2,the,the
3537,0,675,675,3,same,same
3538,0,675,675,4,time,time
3539,0,675,675,5, ,.
3540,0,676,676,0, ,...
3541,0,676,676,1,So,So
3542,0,676,676,2,it's,it's
3543,0,676,676,3,gonna,gonna
3544,0,676,676,4,be,be
3545,0,676,676,5,either,either
3546,0,676,676,6,ex,ex
3547,0,676,676,7, ,","
3548,0,677,677,0, ,..
3549,0,677,677,1,is,is
3550,0,677,677,2,less,less
3551,0,677,677,3,than,than
3552,0,677,677,4,or,or
3553,0,677,677,5,equal,equal
3554,0,677,677,6,to,to
3555,0,677,677,7,negative,negative
3556,0,677,677,8, ,...
3557,0,677,677,9,onehalf,"onehalf,"
3558,0,677,677,10, ,"-,"
3559,0,678,678,0, ,..
3560,0,678,678,1,or,or
3561,0,678,678,2, ,","
3562,0,679,679,0, ,...
3563,0,679,679,1,Okay,Okay
3564,0,679,679,2, ,.
3565,0,680,680,0, ,...
3566,0,680,680,1, ,..
3567,0,681,681,0, ,...
